                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 2.7018,                  2.536,                 1.1779,                0.43098,                0.36062,                0.32503,                0.13095,                 2.5957,                 2.2905,                  1.137,               0.009439,               0.009439,               0.009439
                     19,                 2.6289,                  2.458,                 1.1755,                0.43565,                 0.3743,                0.34115,                0.13802,                 2.5262,                 2.3892,                  1.113,               0.009406,               0.009406,               0.009406
                     20,                 2.5598,                 2.3645,                 1.1459,                0.47974,                0.37926,                0.36121,                0.13506,                 2.5865,                 2.2496,                 1.1364,               0.009373,               0.009373,               0.009373
                     21,                 2.5457,                 2.3217,                 1.1434,                 0.4794,                0.41314,                0.37872,                 0.1513,                 2.4826,                  2.151,                 1.1154,                0.00934,                0.00934,                0.00934
                     22,                  2.525,                 2.3007,                 1.1242,                0.47512,                0.44029,                0.40667,                0.15798,                 2.4084,                 2.1024,                 1.0902,               0.009307,               0.009307,               0.009307
                     23,                 2.4508,                 2.1107,                 1.1113,                0.60449,                0.42804,                0.43669,                0.17026,                 2.4184,                 2.0854,                  1.097,               0.009274,               0.009274,               0.009274
                     24,                 2.4599,                 2.0818,                 1.1069,                0.54027,                0.44757,                 0.4959,                0.20619,                 2.3218,                 1.8577,                 1.0771,               0.009241,               0.009241,               0.009241
                     25,                 2.3769,                 1.9582,                 1.0971,                0.61465,                0.49294,                0.50181,                0.20354,                 2.2792,                 1.8698,                 1.0709,               0.009208,               0.009208,               0.009208
                     26,                 2.3183,                 1.9514,                 1.0845,                0.61354,                0.50487,                 0.5318,                0.23171,                 2.2207,                 1.8335,                 1.0596,               0.009175,               0.009175,               0.009175
                     27,                 2.2901,                 1.8851,                 1.0794,                0.58658,                0.48037,                0.50201,                0.17923,                 2.5468,                 1.9369,                 1.0903,               0.009142,               0.009142,               0.009142
                     28,                 2.3114,                 1.8878,                  1.079,                0.56632,                0.47899,                0.47647,                0.19846,                 2.4626,                 1.8961,                 1.0928,               0.009109,               0.009109,               0.009109
                     29,                 2.3426,                 1.9721,                 1.0694,                0.60356,                0.53431,                0.55881,                0.24547,                 2.1757,                 1.8285,                 1.0293,               0.009076,               0.009076,               0.009076
                     30,                 2.2731,                 1.8034,                 1.0639,                0.66299,                0.51087,                0.59587,                0.26415,                 2.1528,                 1.6805,                 1.0276,               0.009043,               0.009043,               0.009043
                     31,                  2.246,                 1.7488,                 1.0598,                0.73533,                0.53383,                0.61411,                 0.2734,                 2.2032,                 1.6114,                 1.0392,                0.00901,                0.00901,                0.00901
                     32,                 2.2118,                 1.7307,                 1.0688,                0.65318,                0.46225,                0.54212,                 0.2266,                 2.2986,                 1.7384,                 1.0607,               0.008977,               0.008977,               0.008977
                     33,                 2.2195,                 1.6993,                 1.0638,                0.79968,                0.50723,                 0.5983,                0.26687,                 2.1769,                  1.625,                 1.0296,               0.008944,               0.008944,               0.008944
                     34,                 2.1636,                  1.647,                 1.0421,                0.76124,                0.59907,                0.64229,                 0.2812,                 2.1062,                 1.5132,                 1.0285,               0.008911,               0.008911,               0.008911
                     35,                 2.1745,                   1.68,                 1.0376,                 0.7759,                0.53367,                 0.6326,                0.27796,                  2.176,                 1.6074,                 1.0356,               0.008878,               0.008878,               0.008878
                     36,                 2.1827,                 1.6127,                 1.0519,                0.65931,                0.59072,                0.62838,                0.26644,                 2.1691,                 1.5959,                 1.0398,               0.008845,               0.008845,               0.008845
                     37,                 2.2209,                 1.6245,                 1.0449,                0.76233,                 0.5898,                0.65145,                0.28789,                 2.1388,                 1.5153,                 1.0317,               0.008812,               0.008812,               0.008812
                     38,                  2.162,                 1.5625,                 1.0426,                0.75869,                0.60704,                0.67313,                0.30604,                 2.0829,                 1.5086,                 1.0126,               0.008779,               0.008779,               0.008779
                     39,                 2.1002,                 1.5277,                 1.0315,                0.78303,                0.63532,                0.69924,                0.32886,                 2.0234,                 1.4272,                 1.0055,               0.008746,               0.008746,               0.008746
                     40,                 2.1085,                 1.4777,                 1.0457,                0.79317,                0.63457,                0.71013,                0.33641,                 2.0145,                 1.4892,                 1.0003,               0.008713,               0.008713,               0.008713
                     41,                 2.1259,                 1.5023,                  1.046,                0.75322,                0.63374,                0.67729,                 0.3086,                 2.0652,                 1.4681,                 1.0077,                0.00868,                0.00868,                0.00868
                     42,                  2.081,                 1.4763,                 1.0222,                0.80132,                0.65378,                0.72368,                0.33002,                  2.042,                 1.4656,                 1.0041,               0.008647,               0.008647,               0.008647
                     43,                 2.0462,                 1.4415,                 1.0185,                0.76418,                0.63318,                0.70182,                0.32589,                 2.0198,                 1.3636,                0.99827,               0.008614,               0.008614,               0.008614
                     44,                 2.0585,                 1.3836,                  1.019,                0.84118,                0.61738,                0.72653,                0.34135,                 2.0105,                 1.3739,                0.99882,               0.008581,               0.008581,               0.008581
                     45,                 2.0194,                 1.3362,                  1.021,                 0.8652,                0.62516,                0.73438,                0.34908,                 1.9754,                 1.3308,                0.99457,               0.008548,               0.008548,               0.008548
                     46,                 2.0157,                 1.3625,                 1.0045,                0.79381,                0.67338,                0.73387,                0.33331,                 2.0495,                 1.4207,                0.99851,               0.008515,               0.008515,               0.008515
                     47,                 2.0408,                 1.3597,                 1.0097,                 0.8134,                0.67169,                0.72835,                0.33623,                 2.0253,                 1.3291,                 1.0031,               0.008482,               0.008482,               0.008482
                     48,                 1.9857,                 1.3005,                   1.02,                0.79616,                0.65176,                0.73439,                0.34839,                 1.9985,                 1.3943,                 0.9915,               0.008449,               0.008449,               0.008449
                     49,                  2.002,                 1.3279,                  1.008,                0.84091,                0.67268,                0.74398,                0.34386,                 2.0028,                 1.3251,                0.99386,               0.008416,               0.008416,               0.008416
                     50,                 2.0104,                 1.3314,                 1.0179,                 0.8258,                0.70899,                0.77237,                0.36522,                 1.9159,                 1.3272,                0.98231,               0.008383,               0.008383,               0.008383
                     51,                  1.947,                  1.291,                 1.0005,                0.85103,                0.64551,                0.74252,                0.33804,                 2.0482,                 1.3734,                 1.0026,                0.00835,                0.00835,                0.00835
                     52,                 1.9976,                 1.3027,                 1.0004,                0.81459,                  0.729,                0.78603,                0.36837,                 2.0088,                 1.2781,                0.99365,               0.008317,               0.008317,               0.008317
                     53,                 1.9574,                 1.2821,                 0.9963,                0.82496,                 0.6928,                0.78567,                0.36933,                 1.9492,                 1.3093,                0.98785,               0.008284,               0.008284,               0.008284
                     54,                  1.969,                 1.2929,                0.99789,                0.81049,                 0.6506,                0.73611,                0.31391,                  2.124,                 1.3425,                  1.008,               0.008251,               0.008251,               0.008251
                     55,                 1.9701,                 1.2333,                0.99371,                0.83817,                0.69578,                0.78213,                0.36835,                 1.9882,                 1.2735,                0.99324,               0.008218,               0.008218,               0.008218
                     56,                 1.9419,                 1.2464,                 1.0043,                  0.876,                0.69561,                0.78727,                0.38232,                  1.881,                 1.2122,                0.97378,               0.008185,               0.008185,               0.008185
                     57,                 1.9244,                 1.2066,                 1.0015,                0.84936,                0.70677,                0.77944,                0.37371,                 1.9591,                 1.2238,                0.98714,               0.008152,               0.008152,               0.008152
                     58,                 1.9699,                 1.2408,                 1.0151,                0.89162,                0.74001,                0.81593,                0.39415,                 1.9109,                 1.1955,                0.97669,               0.008119,               0.008119,               0.008119
                     59,                 1.8962,                 1.1921,                 1.0003,                0.87582,                0.71188,                0.79854,                0.39837,                  1.894,                 1.2778,                0.97309,               0.008086,               0.008086,               0.008086
                     60,                 1.8981,                 1.1927,                0.98349,                0.91087,                0.74678,                0.81945,                0.38798,                 1.8741,                 1.1541,                0.97052,               0.008053,               0.008053,               0.008053
                     61,                 1.8956,                 1.1951,                0.98511,                0.84933,                0.73659,                0.81384,                 0.3837,                 1.9539,                 1.1825,                0.98164,                0.00802,                0.00802,                0.00802
                     62,                 1.8574,                 1.1321,                0.98515,                0.86724,                0.73324,                0.80646,                0.39534,                 1.9248,                 1.1833,                0.96802,               0.007987,               0.007987,               0.007987
                     63,                 1.9279,                 1.1752,                0.99005,                0.86466,                0.74032,                0.81207,                 0.3791,                 1.9117,                 1.2207,                0.96862,               0.007954,               0.007954,               0.007954
                     64,                 1.9127,                 1.1714,                0.98837,                0.85645,                0.74542,                 0.8116,                0.39622,                 1.8543,                 1.1425,                0.96538,               0.007921,               0.007921,               0.007921
                     65,                 1.8879,                 1.1499,                0.98149,                0.88771,                0.75372,                0.82179,                 0.4022,                 1.8771,                  1.171,                 0.9677,               0.007888,               0.007888,               0.007888
                     66,                 1.8919,                 1.1669,                0.98532,                0.87893,                 0.7616,                0.81893,                0.38746,                 1.9043,                 1.1612,                0.97112,               0.007855,               0.007855,               0.007855
                     67,                 1.8527,                 1.1107,                0.97408,                0.90058,                0.75672,                0.81788,                0.40636,                 1.8459,                 1.0998,                0.96223,               0.007822,               0.007822,               0.007822
                     68,                 1.8701,                 1.1261,                0.99035,                0.87726,                0.74165,                0.82601,                0.41243,                 1.8486,                 1.1724,                0.96153,               0.007789,               0.007789,               0.007789
                     69,                 1.8628,                 1.1262,                0.98142,                0.90849,                0.76863,                0.83056,                0.40864,                 1.8369,                 1.0965,                0.95925,               0.007756,               0.007756,               0.007756
                     70,                 1.8721,                 1.1303,                 0.9766,                0.87817,                0.76638,                0.82944,                0.41557,                 1.8401,                 1.1423,                0.96069,               0.007723,               0.007723,               0.007723
                     71,                  1.829,                 1.0907,                0.96778,                0.91419,                0.76168,                0.84299,                0.42094,                 1.8155,                 1.0601,                 0.9588,                0.00769,                0.00769,                0.00769
                     72,                  1.872,                 1.1063,                0.98178,                0.91011,                0.77351,                0.83148,                 0.4066,                 1.8671,                 1.1077,                0.96417,               0.007657,               0.007657,               0.007657
                     73,                  1.818,                 1.0912,                0.96779,                0.91716,                0.76304,                0.82911,                0.40489,                 1.8863,                 1.1459,                0.97018,               0.007624,               0.007624,               0.007624
                     74,                 1.8351,                 1.1048,                0.97097,                0.89516,                0.75854,                0.82666,                0.40113,                 1.8876,                 1.1055,                0.96944,               0.007591,               0.007591,               0.007591
                     75,                 1.8003,                 1.0662,                0.97112,                  0.899,                 0.7594,                0.83948,                0.42211,                 1.8719,                 1.1194,                 0.9606,               0.007558,               0.007558,               0.007558
                     76,                 1.8079,                 1.0896,                0.96585,                0.91933,                0.75656,                0.82957,                0.40151,                 1.8537,                 1.1174,                0.95993,               0.007525,               0.007525,               0.007525
                     77,                 1.7698,                 1.0436,                0.97711,                0.87121,                0.79071,                0.81705,                0.40144,                 1.8652,                 1.1073,                0.96245,               0.007492,               0.007492,               0.007492
                     78,                  1.854,                 1.0984,                0.97028,                0.85089,                0.72952,                0.81141,                0.37809,                 1.9482,                  1.181,                0.97196,               0.007459,               0.007459,               0.007459
                     79,                 1.8187,                 1.0688,                 0.9701,                0.87955,                0.78688,                0.84015,                0.41379,                  1.865,                 1.1212,                0.95774,               0.007426,               0.007426,               0.007426
                     80,                  1.822,                 1.0546,                0.98833,                0.91364,                0.76784,                0.82653,                0.39943,                 1.8942,                 1.0756,                0.96877,               0.007393,               0.007393,               0.007393
                     81,                 1.8368,                 1.0439,                0.97337,                0.90994,                0.75427,                0.83251,                 0.3974,                 1.9014,                 1.0828,                0.97272,                0.00736,                0.00736,                0.00736
                     82,                 1.8465,                 1.0578,                0.98441,                0.95566,                0.76943,                0.84363,                0.42839,                 1.8155,                 1.0526,                0.95501,               0.007327,               0.007327,               0.007327
                     83,                 1.7629,                 1.0019,                0.96659,                0.88376,                0.77214,                0.82664,                0.42331,                 1.7738,                 1.0975,                0.94506,               0.007294,               0.007294,               0.007294
                     84,                 1.7717,                 1.0358,                0.95604,                0.90019,                0.74348,                0.83351,                0.43362,                 1.8343,                 1.0861,                0.95511,               0.007261,               0.007261,               0.007261
                     85,                 1.7652,                 1.0383,                0.96745,                0.94327,                0.77856,                0.85295,                0.43289,                 1.7989,                 1.0438,                0.95268,               0.007228,               0.007228,               0.007228
                     86,                 1.7762,                 1.0153,                 0.9585,                0.92426,                0.75493,                0.85087,                0.43387,                 1.7897,                 1.0349,                0.94727,               0.007195,               0.007195,               0.007195
                     87,                 1.7835,                 1.0207,                0.96313,                0.92591,                0.76509,                0.84485,                 0.4285,                 1.8112,                 1.0517,                0.95219,               0.007162,               0.007162,               0.007162
                     88,                 1.7549,                  0.973,                0.95379,                0.89395,                0.78129,                0.85162,                0.42222,                 1.8303,                 1.0675,                0.95608,               0.007129,               0.007129,               0.007129
                     89,                 1.7424,                0.97736,                0.94998,                0.93809,                 0.7763,                0.85795,                0.42942,                 1.8206,                 1.0247,                0.95475,               0.007096,               0.007096,               0.007096
                     90,                 1.7516,                0.97851,                0.96146,                0.91548,                0.81275,                0.86079,                0.44336,                  1.778,                0.99257,                0.94442,               0.007063,               0.007063,               0.007063
                     91,                  1.729,                0.94321,                0.96048,                0.92198,                0.78287,                0.85148,                0.43232,                 1.7905,                  1.018,                0.94873,                0.00703,                0.00703,                0.00703
                     92,                 1.7482,                 1.0001,                0.95368,                0.95261,                0.77376,                 0.8609,                0.43997,                 1.7871,                 1.0408,                0.94642,               0.006997,               0.006997,               0.006997
                     93,                 1.7847,                 1.0126,                0.96265,                0.87974,                0.77483,                0.82509,                0.41458,                 1.7955,                 1.1037,                0.94796,               0.006964,               0.006964,               0.006964
                     94,                 1.7466,                0.97507,                0.95776,                0.94821,                0.79504,                0.86838,                0.44597,                 1.7547,                0.97551,                0.94091,               0.006931,               0.006931,               0.006931
                     95,                 1.7383,                0.97798,                0.94744,                0.90047,                0.77095,                0.84919,                0.43687,                 1.7661,                 1.0366,                0.94514,               0.006898,               0.006898,               0.006898
                     96,                 1.7244,                0.97033,                 0.9637,                0.95103,                0.80086,                0.87075,                0.44913,                 1.7717,                 1.0027,                0.94406,               0.006865,               0.006865,               0.006865
                     97,                 1.7228,                0.95228,                0.96553,                0.93213,                0.79483,                0.86449,                0.43485,                 1.8008,                 1.0088,                0.94889,               0.006832,               0.006832,               0.006832
                     98,                 1.7039,                0.96719,                0.94452,                0.92139,                0.78248,                  0.852,                0.44046,                 1.7785,                0.99835,                0.94729,               0.006799,               0.006799,               0.006799
                     99,                 1.6954,                0.95033,                0.95079,                0.94263,                0.79549,                 0.8751,                0.44433,                 1.7779,                0.96305,                0.94151,               0.006766,               0.006766,               0.006766
                    100,                 1.6904,                0.94398,                0.96098,                0.91443,                0.81568,                0.87104,                 0.4478,                 1.7677,                0.98752,                0.94219,               0.006733,               0.006733,               0.006733
                    101,                 1.7285,                0.93284,                0.94708,                0.91568,                0.80657,                0.87262,                0.43108,                  1.841,                 1.0041,                0.95484,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.6779,                0.89304,                0.94041,                0.93056,                0.83812,                0.88573,                0.44705,                 1.7803,                 0.9493,                0.94261,               0.006667,               0.006667,               0.006667
                    103,                 1.6918,                0.92695,                0.95556,                0.94819,                0.80995,                0.88016,                0.44981,                 1.7839,                0.96233,                0.94682,               0.006634,               0.006634,               0.006634
                    104,                 1.6973,                0.93326,                0.95101,                0.91929,                0.82555,                0.87534,                0.46071,                 1.7301,                0.94142,                0.93737,               0.006601,               0.006601,               0.006601
                    105,                 1.6758,                0.89222,                0.94019,                0.91798,                0.82097,                0.87597,                0.44407,                 1.8018,                0.96452,                0.94919,               0.006568,               0.006568,               0.006568
                    106,                 1.7207,                0.93923,                0.94897,                0.94228,                 0.8281,                0.88468,                0.43883,                 1.8027,                0.98234,                0.95154,               0.006535,               0.006535,               0.006535
                    107,                 1.6825,                0.91353,                0.95524,                0.93617,                0.80495,                0.88203,                0.44488,                 1.7468,                0.99944,                0.93565,               0.006502,               0.006502,               0.006502
                    108,                 1.6486,                0.87466,                0.93629,                0.91561,                0.86284,                0.89281,                 0.4582,                 1.7246,                 0.8988,                0.93083,               0.006469,               0.006469,               0.006469
                    109,                 1.6663,                0.89583,                0.95277,                0.95573,                0.81347,                0.88062,                0.46143,                 1.7362,                0.94265,                0.93436,               0.006436,               0.006436,               0.006436
                    110,                 1.7148,                0.92027,                0.93817,                0.92686,                0.82121,                0.88004,                0.43001,                 1.8291,                0.96485,                0.94997,               0.006403,               0.006403,               0.006403
                    111,                 1.7165,                0.92956,                0.94884,                0.93956,                 0.8222,                0.87702,                0.44887,                 1.7564,                 0.9565,                0.93757,                0.00637,                0.00637,                0.00637
                    112,                 1.6386,                0.88606,                 0.9347,                0.91919,                0.80926,                 0.8714,                0.45162,                 1.7455,                 1.0015,                0.93827,               0.006337,               0.006337,               0.006337
                    113,                 1.6901,                0.88132,                0.94594,                  0.952,                0.83634,                0.89306,                0.45447,                 1.7546,                0.93098,                0.93597,               0.006304,               0.006304,               0.006304
                    114,                 1.6736,                0.88583,                0.93677,                0.93681,                0.83736,                0.88899,                0.43983,                 1.7896,                0.97359,                0.94372,               0.006271,               0.006271,               0.006271
                    115,                 1.6636,                0.90269,                 0.9376,                0.92903,                 0.8432,                0.87978,                0.45108,                 1.7523,                0.93739,                0.94128,               0.006238,               0.006238,               0.006238
                    116,                 1.6667,                0.90323,                0.93511,                0.91997,                 0.8372,                0.88388,                0.45001,                 1.7361,                 0.9762,                0.93566,               0.006205,               0.006205,               0.006205
                    117,                 1.7151,                0.92736,                0.94071,                0.94307,                 0.8147,                0.88125,                0.44427,                  1.804,                0.96712,                0.94597,               0.006172,               0.006172,               0.006172
                    118,                 1.6527,                0.88234,                 0.9407,                0.93755,                0.80658,                0.87926,                0.45299,                 1.7661,                0.94877,                0.94085,               0.006139,               0.006139,               0.006139
                    119,                 1.6564,                0.90453,                0.94799,                0.94838,                0.81133,                0.86992,                0.45356,                 1.7508,                0.96268,                  0.936,               0.006106,               0.006106,               0.006106
                    120,                  1.638,                0.86236,                 0.9309,                0.92937,                 0.8263,                0.88674,                0.46343,                 1.7337,                0.91335,                0.93506,               0.006073,               0.006073,               0.006073
                    121,                 1.6793,                0.89401,                0.93939,                0.95549,                0.83161,                0.88682,                0.45162,                 1.7852,                0.91212,                  0.944,                0.00604,                0.00604,                0.00604
                    122,                 1.6159,                0.86106,                 0.9299,                0.94321,                0.80876,                0.87784,                0.46066,                 1.7512,                0.97789,                 0.9363,               0.006007,               0.006007,               0.006007
                    123,                 1.6515,                0.86865,                0.94412,                0.96478,                0.80983,                0.88277,                0.45313,                 1.7592,                0.92203,                0.93853,               0.005974,               0.005974,               0.005974
                    124,                 1.6595,                0.88217,                0.94241,                0.94146,                0.83127,                0.88931,                0.45576,                 1.7378,                0.92987,                0.93606,               0.005941,               0.005941,               0.005941
                    125,                 1.6023,                0.85663,                0.92963,                0.94732,                0.80466,                 0.8864,                0.46663,                   1.75,                0.94858,                0.93475,               0.005908,               0.005908,               0.005908
                    126,                 1.6005,                0.84717,                0.93267,                0.95224,                 0.8287,                0.89429,                0.47309,                 1.7171,                0.92431,                0.93184,               0.005875,               0.005875,               0.005875
                    127,                 1.6198,                0.84671,                0.93178,                0.96334,                0.83637,                0.89782,                0.47412,                 1.7233,                0.90085,                0.93248,               0.005842,               0.005842,               0.005842
                    128,                 1.6247,                0.84589,                0.92315,                0.94866,                0.83938,                0.88737,                0.46198,                 1.7515,                0.94018,                0.93466,               0.005809,               0.005809,               0.005809
                    129,                 1.6161,                0.85967,                0.93542,                0.96403,                0.83273,                 0.8828,                0.46392,                 1.7513,                0.94593,                 0.9368,               0.005776,               0.005776,               0.005776
                    130,                 1.6263,                0.84996,                0.93336,                0.93143,                0.83647,                0.89081,                 0.4488,                 1.7879,                0.92601,                0.94608,               0.005743,               0.005743,               0.005743
                    131,                 1.6105,                0.84232,                0.93872,                0.94401,                0.84725,                0.89348,                0.45946,                 1.7452,                0.90141,                0.93431,                0.00571,                0.00571,                0.00571
                    132,                 1.6289,                0.84837,                0.94546,                0.96214,                0.82786,                0.89949,                0.46391,                 1.7403,                0.90395,                0.93417,               0.005677,               0.005677,               0.005677
                    133,                 1.6003,                0.84063,                0.93323,                0.94336,                 0.8502,                0.89241,                0.44659,                 1.7739,                0.93721,                0.93897,               0.005644,               0.005644,               0.005644
                    134,                 1.6014,                0.81889,                0.93514,                0.97878,                0.84374,                0.90224,                0.46785,                 1.7521,                0.90274,                0.93783,               0.005611,               0.005611,               0.005611
                    135,                 1.6347,                0.85298,                0.92641,                0.95601,                0.83667,                0.89266,                0.46815,                 1.7438,                0.90599,                0.93602,               0.005578,               0.005578,               0.005578
                    136,                 1.6107,                0.83574,                0.92939,                0.94447,                0.85954,                0.90233,                0.46115,                 1.7805,                0.90231,                0.94133,               0.005545,               0.005545,               0.005545
                    137,                 1.6417,                 0.8769,                 0.9364,                0.94896,                0.83584,                0.89529,                0.47019,                 1.7291,                0.90553,                0.93514,               0.005512,               0.005512,               0.005512
                    138,                 1.6075,                0.82985,                0.93341,                0.93558,                0.82508,                0.88955,                0.47098,                 1.7434,                0.93604,                 0.9365,               0.005479,               0.005479,               0.005479
                    139,                 1.5948,                0.84802,                0.92165,                0.95706,                 0.8428,                0.89887,                0.47309,                  1.718,                0.88888,                0.93305,               0.005446,               0.005446,               0.005446
                    140,                  1.587,                 0.8335,                0.93124,                0.93662,                0.85653,                0.90306,                 0.4701,                 1.7272,                0.87434,                0.93385,               0.005413,               0.005413,               0.005413
                    141,                 1.5931,                0.84359,                0.92749,                0.94662,                0.84491,                0.90558,                 0.4776,                 1.7139,                0.88103,                0.92936,                0.00538,                0.00538,                0.00538
                    142,                  1.575,                0.82634,                0.92513,                0.95068,                0.86378,                 0.9082,                0.47159,                 1.7295,                0.89545,                0.93632,               0.005347,               0.005347,               0.005347
                    143,                 1.6003,                0.80591,                0.92493,                0.93406,                0.86366,                0.90688,                0.47956,                  1.721,                0.86424,                0.93147,               0.005314,               0.005314,               0.005314
                    144,                 1.5695,                0.79497,                0.92847,                0.93957,                0.85991,                0.90505,                0.48421,                 1.6814,                0.88268,                0.92423,               0.005281,               0.005281,               0.005281
                    145,                 1.5615,                0.80685,                0.92772,                0.95762,                0.85866,                0.90791,                  0.482,                 1.6972,                0.89849,                0.92759,               0.005248,               0.005248,               0.005248
                    146,                 1.6162,                0.84513,                0.92841,                0.94071,                0.86322,                0.90339,                0.48034,                 1.7107,                0.88805,                0.92741,               0.005215,               0.005215,               0.005215
                    147,                 1.5891,                 0.8287,                0.91907,                0.95078,                0.85635,                0.90368,                0.47234,                 1.7413,                0.87892,                0.93061,               0.005182,               0.005182,               0.005182
                    148,                 1.5744,                 0.8072,                0.92694,                0.94421,                0.87632,                0.91349,                0.47598,                  1.721,                0.87631,                0.92793,               0.005149,               0.005149,               0.005149
                    149,                 1.5993,                 0.8241,                0.91667,                0.95482,                0.83487,                0.90289,                0.45601,                 1.7554,                0.92332,                0.93499,               0.005116,               0.005116,               0.005116
                    150,                 1.5935,                0.81643,                0.93292,                0.95205,                0.85343,                0.90457,                0.46931,                 1.7423,                0.88444,                0.93421,               0.005083,               0.005083,               0.005083
                    151,                 1.5938,                0.82154,                0.92441,                0.96008,                0.84082,                0.90679,                 0.4844,                 1.7026,                0.88125,                0.92847,                0.00505,                0.00505,                0.00505
                    152,                 1.5887,                0.80195,                0.92207,                0.92772,                 0.8678,                 0.9034,                0.47779,                 1.6939,                0.87739,                  0.924,               0.005017,               0.005017,               0.005017
                    153,                 1.5766,                0.82427,                0.92568,                0.93747,                0.84441,                0.89483,                 0.4689,                 1.7153,                0.90234,                0.92696,               0.004984,               0.004984,               0.004984
                    154,                 1.5152,                0.76963,                0.91589,                0.96145,                0.86161,                0.90268,                0.47655,                 1.7098,                0.87298,                0.92314,               0.004951,               0.004951,               0.004951
                    155,                 1.5388,                0.75779,                 0.9231,                0.95949,                0.84775,                0.90063,                 0.4771,                 1.7249,                0.84857,                0.93044,               0.004918,               0.004918,               0.004918
                    156,                 1.5656,                0.79474,                0.92577,                0.94509,                0.84757,                0.89637,                0.47117,                 1.7277,                0.88196,                0.93201,               0.004885,               0.004885,               0.004885
                    157,                 1.5518,                0.78762,                0.91525,                0.96278,                0.84839,                0.90132,                0.46514,                 1.7172,                0.87428,                0.92838,               0.004852,               0.004852,               0.004852
                    158,                 1.5727,                0.78512,                0.90937,                0.94728,                0.86164,                0.90842,                0.47356,                  1.733,                0.87934,                0.92966,               0.004819,               0.004819,               0.004819
                    159,                 1.5413,                0.77956,                0.91061,                0.95176,                0.85684,                0.90693,                0.47693,                 1.7349,                0.87446,                0.93309,               0.004786,               0.004786,               0.004786
