                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                 1.5023,                0.74805,                0.89957,                0.94336,                0.85528,                0.89458,                0.47198,                 1.7079,                0.86762,                0.92881,               0.004819,               0.004819,               0.004819
                    159,                 1.4541,                  0.719,                0.89461,                0.94229,                0.87238,                0.90235,                0.48809,                 1.7095,                0.83668,                0.93009,               0.004786,               0.004786,               0.004786
                    160,                  1.527,                0.73003,                0.91167,                0.95561,                0.87044,                0.91029,                0.47565,                 1.7284,                0.83174,                0.93364,               0.004753,               0.004753,               0.004753
                    161,                 1.5242,                 0.7458,                0.90983,                0.94836,                0.86588,                0.90418,                0.48225,                 1.7087,                0.84117,                0.93204,                0.00472,                0.00472,                0.00472
                    162,                 1.4668,                0.72359,                0.89758,                0.94832,                0.86173,                0.90276,                0.49359,                 1.7026,                0.83974,                0.93278,               0.004687,               0.004687,               0.004687
                    163,                 1.4455,                0.70742,                0.90693,                0.91918,                0.86945,                0.90428,                0.48269,                 1.6936,                0.84401,                 0.9312,               0.004654,               0.004654,               0.004654
                    164,                 1.4591,                0.70682,                0.90471,                0.95752,                0.86062,                0.90469,                0.48001,                 1.7132,                 0.8707,                0.92718,               0.004621,               0.004621,               0.004621
                    165,                 1.4785,                0.71534,                 0.9077,                0.93283,                0.85522,                0.89734,                0.47183,                 1.7109,                0.88833,                0.92721,               0.004588,               0.004588,               0.004588
                    166,                 1.4716,                0.72028,                0.90334,                0.95421,                 0.8648,                0.90967,                0.47487,                 1.7148,                0.85918,                0.92946,               0.004555,               0.004555,               0.004555
                    167,                 1.4847,                0.72583,                0.89295,                0.93701,                0.85649,                0.89552,                   0.47,                 1.7022,                0.87831,                0.92797,               0.004522,               0.004522,               0.004522
                    168,                 1.5037,                 0.7197,                0.90816,                 0.9581,                 0.8492,                0.89845,                0.48053,                 1.6789,                0.85704,                0.92492,               0.004489,               0.004489,               0.004489
                    169,                 1.4591,                0.71617,                0.90247,                0.93156,                0.85857,                0.89594,                 0.4756,                 1.6828,                0.88413,                 0.9228,               0.004456,               0.004456,               0.004456
                    170,                 1.4614,                0.71171,                0.90892,                0.94049,                0.86244,                0.89987,                 0.4757,                 1.7061,                 0.8821,                0.92654,               0.004423,               0.004423,               0.004423
                    171,                 1.4843,                 0.7218,                0.91051,                0.94027,                0.86247,                0.90728,                0.47904,                  1.697,                 0.8438,                0.92703,                0.00439,                0.00439,                0.00439
                    172,                 1.4422,                0.69899,                0.90056,                0.94445,                0.86336,                0.90186,                0.47947,                 1.6962,                 0.8486,                0.92736,               0.004357,               0.004357,               0.004357
                    173,                  1.447,                0.70016,                0.89631,                0.95037,                0.85893,                0.89901,                0.48027,                  1.715,                0.86951,                0.93145,               0.004324,               0.004324,               0.004324
                    174,                 1.4176,                0.68688,                0.89283,                0.93671,                0.87479,                0.90125,                 0.4916,                 1.6886,                0.86961,                0.92956,               0.004291,               0.004291,               0.004291
                    175,                 1.4253,                0.69844,                0.89701,                 0.9201,                0.86775,                0.89387,                0.48418,                 1.6982,                0.82833,                0.93134,               0.004258,               0.004258,               0.004258
                    176,                 1.4285,                0.68919,                0.89658,                0.95754,                0.84788,                0.89171,                0.49057,                 1.6838,                0.87468,                0.92537,               0.004225,               0.004225,               0.004225
                    177,                 1.4563,                0.69826,                0.89139,                0.95404,                0.84659,                 0.9018,                0.48145,                 1.7167,                0.85774,                0.93102,               0.004192,               0.004192,               0.004192
                    178,                  1.426,                0.69614,                 0.8934,                 0.9486,                 0.8556,                0.89986,                0.48204,                 1.6996,                0.88427,                0.92848,               0.004159,               0.004159,               0.004159
                    179,                 1.4595,                 0.7051,                0.89348,                0.95709,                0.84719,                0.90122,                0.49045,                 1.7014,                 0.8803,                 0.9288,               0.004126,               0.004126,               0.004126
                    180,                 1.4209,                0.69467,                0.88795,                0.95038,                0.85216,                0.90158,                0.48661,                 1.7108,                 0.8556,                0.93344,               0.004093,               0.004093,               0.004093
                    181,                 1.4536,                0.70965,                0.89768,                 0.9656,                0.83942,                0.90116,                0.48527,                 1.7131,                0.85284,                0.93369,                0.00406,                0.00406,                0.00406
                    182,                 1.4251,                0.69148,                0.89603,                0.94793,                0.86634,                0.90413,                0.48819,                 1.7203,                0.86408,                0.93249,               0.004027,               0.004027,               0.004027
                    183,                 1.4126,                0.69267,                0.88526,                0.95675,                0.86824,                0.90714,                0.49461,                 1.6825,                0.81907,                0.92393,               0.003994,               0.003994,               0.003994
                    184,                 1.4198,                0.67938,                0.89518,                0.95334,                   0.86,                0.90639,                 0.4826,                 1.6872,                0.83672,                 0.9277,               0.003961,               0.003961,               0.003961
                    185,                 1.4275,                0.68439,                0.89608,                0.94792,                0.86112,                0.90419,                0.48805,                 1.6928,                 0.8441,                0.92969,               0.003928,               0.003928,               0.003928
                    186,                 1.4265,                0.68027,                0.89395,                0.95885,                0.85785,                0.90607,                0.47597,                 1.7207,                 0.8618,                0.93309,               0.003895,               0.003895,               0.003895
                    187,                 1.4123,                0.70656,                0.89861,                0.95567,                0.85143,                0.90104,                0.47795,                 1.6976,                0.86487,                0.92886,               0.003862,               0.003862,               0.003862
                    188,                 1.4227,                 0.7015,                0.89022,                0.93056,                0.87909,                0.91459,                0.48144,                 1.7256,                0.84516,                0.93704,               0.003829,               0.003829,               0.003829
                    189,                 1.3804,                0.66273,                0.88541,                0.93676,                0.86087,                 0.9018,                0.49332,                   1.69,                0.83125,                0.93006,               0.003796,               0.003796,               0.003796
                    190,                 1.3985,                0.66731,                0.88581,                0.96965,                0.84682,                0.90247,                0.48644,                 1.7147,                0.85965,                0.93244,               0.003763,               0.003763,               0.003763
                    191,                 1.4098,                0.68714,                0.89205,                 0.9606,                0.85449,                0.89986,                0.48542,                 1.7129,                0.84295,                0.93751,                0.00373,                0.00373,                0.00373
                    192,                 1.3906,                0.67503,                  0.901,                0.97098,                0.84271,                0.90292,                0.48579,                 1.7135,                0.83715,                0.93181,               0.003697,               0.003697,               0.003697
                    193,                 1.4182,                0.68699,                0.89287,                0.95971,                0.85653,                0.90822,                0.48737,                 1.7233,                0.82927,                0.93324,               0.003664,               0.003664,               0.003664
                    194,                 1.4125,                0.68703,                0.89725,                0.96067,                0.85617,                0.90314,                0.48673,                 1.6862,                0.82779,                0.92709,               0.003631,               0.003631,               0.003631
                    195,                  1.382,                 0.6589,                  0.883,                0.95782,                0.86733,                0.91392,                0.50275,                 1.6684,                0.82786,                0.92473,               0.003598,               0.003598,               0.003598
                    196,                 1.3701,                0.66613,                0.88563,                0.95148,                0.86268,                0.90579,                0.48935,                 1.7062,                0.82976,                0.93327,               0.003565,               0.003565,               0.003565
                    197,                 1.3598,                0.66493,                0.88277,                0.94495,                0.85985,                0.90293,                0.47468,                  1.721,                0.85257,                0.93164,               0.003532,               0.003532,               0.003532
                    198,                 1.3633,                0.65807,                0.88869,                0.96605,                0.85386,                0.90923,                0.49131,                 1.6894,                 0.8353,                0.92824,               0.003499,               0.003499,               0.003499
                    199,                 1.3711,                0.64781,                0.89015,                0.95225,                0.85872,                0.90698,                 0.4794,                 1.7194,                0.84777,                0.92996,               0.003466,               0.003466,               0.003466
                    200,                  1.363,                0.67521,                0.88788,                0.96984,                0.86315,                0.90522,                0.47557,                 1.7024,                0.83761,                0.92974,               0.003433,               0.003433,               0.003433
                    201,                 1.4043,                0.67251,                0.88435,                 0.9523,                0.86113,                0.89657,                 0.4765,                 1.7037,                0.84512,                0.92757,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.3631,                0.65582,                0.88637,                0.95648,                0.85447,                0.90266,                0.48255,                 1.7202,                0.83794,                0.93019,               0.003367,               0.003367,               0.003367
                    203,                 1.3687,                0.65626,                0.88377,                0.94721,                0.85737,                0.90384,                0.49003,                 1.7013,                0.83289,                0.92781,               0.003334,               0.003334,               0.003334
                    204,                 1.3605,                0.65055,                0.88564,                 0.9605,                0.85255,                0.90437,                0.47821,                 1.7265,                0.83099,                0.93002,               0.003301,               0.003301,               0.003301
                    205,                 1.3707,                0.66595,                0.88372,                0.94672,                0.86764,                0.90906,                0.48723,                 1.6855,                0.83282,                0.92507,               0.003268,               0.003268,               0.003268
                    206,                 1.3583,                0.65125,                0.88841,                0.95337,                0.86428,                 0.9068,                0.48965,                 1.6792,                0.82085,                0.92602,               0.003235,               0.003235,               0.003235
                    207,                 1.3546,                0.64753,                 0.8813,                0.94334,                0.86984,                0.90461,                0.48623,                 1.7136,                 0.8422,                0.93239,               0.003202,               0.003202,               0.003202
                    208,                 1.3413,                0.65554,                0.87906,                 0.9381,                0.86715,                0.90287,                0.49679,                 1.6883,                0.84194,                0.92907,               0.003169,               0.003169,               0.003169
                    209,                 1.3477,                0.64599,                0.87976,                0.93798,                0.87859,                0.90248,                0.49975,                 1.6878,                0.83038,                0.92545,               0.003136,               0.003136,               0.003136
                    210,                 1.3679,                0.65568,                0.87889,                0.95322,                0.86544,                0.90372,                0.49197,                 1.6935,                0.85579,                0.93023,               0.003103,               0.003103,               0.003103
                    211,                 1.3616,                0.65134,                0.88496,                0.93822,                0.86295,                0.90314,                0.47649,                 1.7324,                0.84137,                0.93444,                0.00307,                0.00307,                0.00307
                    212,                  1.344,                0.65475,                0.87379,                0.96144,                 0.8611,                0.90769,                0.48585,                 1.6905,                 0.8056,                0.92997,               0.003037,               0.003037,               0.003037
                    213,                 1.3298,                0.63693,                0.88078,                0.95024,                0.86858,                0.90537,                0.48233,                 1.7017,                0.83595,                0.92903,               0.003004,               0.003004,               0.003004
                    214,                 1.3149,                0.63187,                 0.8857,                0.94387,                0.86746,                0.89396,                 0.4855,                 1.7004,                0.86198,                0.92657,               0.002971,               0.002971,               0.002971
                    215,                 1.3564,                0.64437,                  0.881,                0.95235,                0.85672,                0.88888,                  0.486,                 1.6966,                0.84478,                0.92812,               0.002938,               0.002938,               0.002938
                    216,                 1.3254,                0.63619,                0.87663,                0.95296,                0.85678,                0.89937,                 0.4878,                 1.7105,                0.84403,                0.93258,               0.002905,               0.002905,               0.002905
                    217,                 1.3137,                0.62149,                0.87193,                0.93381,                0.85664,                 0.8936,                0.48837,                 1.6974,                0.84288,                0.92702,               0.002872,               0.002872,               0.002872
                    218,                 1.3389,                0.63421,                0.88516,                0.94903,                0.85099,                0.90743,                0.48633,                 1.7209,                0.84234,                0.93122,               0.002839,               0.002839,               0.002839
                    219,                 1.3233,                0.62577,                 0.8761,                0.92125,                0.87127,                0.90516,                0.48508,                 1.7096,                0.83233,                0.93107,               0.002806,               0.002806,               0.002806
                    220,                 1.2839,                0.62358,                0.86977,                0.95077,                0.86916,                 0.9083,                 0.4928,                 1.7036,                0.80802,                0.93121,               0.002773,               0.002773,               0.002773
                    221,                 1.3331,                0.63885,                0.88382,                0.95505,                0.86219,                0.90137,                0.48825,                 1.7176,                0.84256,                0.93343,                0.00274,                0.00274,                0.00274
                    222,                 1.3258,                0.63757,                0.88009,                0.91647,                 0.8885,                0.90339,                0.48536,                 1.7351,                0.85174,                0.93499,               0.002707,               0.002707,               0.002707
                    223,                 1.3272,                0.62842,                0.87801,                 0.9421,                0.87966,                0.91034,                0.48919,                 1.7159,                0.83115,                0.93337,               0.002674,               0.002674,               0.002674
                    224,                 1.3357,                0.64271,                0.87879,                0.96359,                0.86941,                 0.9071,                0.48284,                 1.7341,                0.83979,                0.93689,               0.002641,               0.002641,               0.002641
                    225,                 1.3296,                0.63474,                0.88214,                0.96066,                0.86588,                0.91094,                0.48453,                 1.7125,                0.85078,                0.93123,               0.002608,               0.002608,               0.002608
                    226,                 1.3217,                0.64821,                0.86622,                0.92663,                0.88752,                0.90975,                 0.4857,                 1.7001,                0.83864,                0.92791,               0.002575,               0.002575,               0.002575
                    227,                 1.3086,                 0.6264,                0.87544,                0.96529,                0.85933,                0.91397,                0.48439,                 1.7192,                0.82312,                0.93399,               0.002542,               0.002542,               0.002542
                    228,                 1.3107,                0.62907,                0.87884,                0.93806,                0.87828,                0.91439,                 0.4848,                 1.7224,                0.80844,                0.93393,               0.002509,               0.002509,               0.002509
                    229,                 1.2637,                0.63029,                0.87226,                0.95671,                0.87517,                0.91564,                0.49302,                   1.71,                0.79409,                0.93191,               0.002476,               0.002476,               0.002476
                    230,                 1.2753,                0.61529,                0.87002,                0.96731,                0.87472,                0.91635,                0.49193,                 1.7055,                0.81507,                0.93198,               0.002443,               0.002443,               0.002443
                    231,                 1.2636,                0.60634,                0.87322,                0.94098,                0.87382,                0.90559,                0.48062,                 1.7224,                0.85931,                0.93399,                0.00241,                0.00241,                0.00241
                    232,                 1.3037,                0.62503,                 0.8706,                0.95085,                0.86804,                0.90822,                0.48552,                 1.7063,                0.82319,                0.93206,               0.002377,               0.002377,               0.002377
                    233,                 1.2675,                0.62143,                0.86358,                0.94865,                 0.8687,                0.90635,                0.47964,                 1.7129,                0.84088,                0.93274,               0.002344,               0.002344,               0.002344
                    234,                  1.281,                0.60986,                0.86915,                0.96353,                0.86957,                0.91125,                0.48822,                  1.709,                0.81632,                0.93253,               0.002311,               0.002311,               0.002311
                    235,                 1.2854,                0.60747,                0.87727,                0.94001,                0.86967,                0.90081,                0.48922,                 1.6909,                0.78849,                 0.9308,               0.002278,               0.002278,               0.002278
                    236,                 1.2877,                0.60616,                0.87837,                0.93027,                 0.8767,                0.90587,                0.48909,                 1.7093,                0.82362,                0.93217,               0.002245,               0.002245,               0.002245
                    237,                 1.2824,                0.61404,                0.87465,                0.93559,                0.88554,                0.91237,                0.48925,                 1.7104,                0.81664,                0.92857,               0.002212,               0.002212,               0.002212
                    238,                  1.256,                0.61365,                 0.8693,                0.97527,                0.85738,                0.91921,                0.49417,                 1.7079,                0.79893,                0.92928,               0.002179,               0.002179,               0.002179
                    239,                 1.2699,                0.61793,                0.87137,                0.92707,                0.88476,                0.91111,                0.48928,                 1.7007,                0.80305,                 0.9311,               0.002146,               0.002146,               0.002146
                    240,                 1.2519,                0.59751,                0.87251,                0.92151,                0.87927,                0.90809,                0.48048,                 1.7218,                0.81522,                0.93487,               0.002113,               0.002113,               0.002113
                    241,                 1.2634,                0.60807,                0.86549,                0.94294,                0.86966,                0.91045,                0.49112,                 1.6864,                0.82178,                0.92952,                0.00208,                0.00208,                0.00208
                    242,                 1.2619,                0.60113,                0.86785,                0.93402,                0.88653,                0.91316,                0.49159,                  1.719,                0.81911,                0.93228,               0.002047,               0.002047,               0.002047
                    243,                 1.2505,                0.59479,                0.87255,                0.94867,                0.85965,                0.91131,                0.48766,                 1.7038,                0.80946,                0.93044,               0.002014,               0.002014,               0.002014
                    244,                 1.2451,                 0.5972,                0.87524,                0.93695,                 0.8779,                0.91721,                0.48968,                  1.725,                0.81146,                0.93179,               0.001981,               0.001981,               0.001981
                    245,                 1.2758,                0.61919,                0.86811,                0.95346,                0.87093,                0.91984,                0.49258,                 1.7135,                0.80002,                0.93026,               0.001948,               0.001948,               0.001948
                    246,                 1.2496,                0.59779,                0.86537,                 0.9463,                0.88913,                0.92394,                0.48808,                 1.7244,                0.80032,                0.93282,               0.001915,               0.001915,               0.001915
                    247,                 1.2206,                 0.5837,                0.86779,                0.95468,                0.88865,                0.92964,                0.49262,                 1.7167,                0.80682,                0.92814,               0.001882,               0.001882,               0.001882
                    248,                 1.2245,                0.58386,                0.86084,                0.94006,                0.89035,                0.91925,                0.49588,                 1.6806,                0.80855,                0.92518,               0.001849,               0.001849,               0.001849
                    249,                 1.2597,                0.59906,                0.86697,                 0.9506,                0.87661,                0.91267,                0.48969,                 1.7162,                0.82392,                0.93014,               0.001816,               0.001816,               0.001816
                    250,                 1.2488,                0.60158,                0.87234,                 0.9456,                0.86802,                0.90489,                0.48731,                 1.7331,                0.82728,                0.93201,               0.001783,               0.001783,               0.001783
                    251,                 1.2319,                 0.5969,                0.86609,                0.95389,                0.87748,                0.91578,                0.49124,                 1.7294,                0.80709,                0.93408,                0.00175,                0.00175,                0.00175
                    252,                 1.2335,                0.60729,                0.86007,                0.94947,                 0.8769,                0.92193,                 0.4943,                 1.7136,                0.81371,                0.92937,               0.001717,               0.001717,               0.001717
                    253,                 1.2349,                0.60086,                0.86792,                0.96403,                0.86054,                0.91376,                0.49628,                 1.7063,                0.80016,                0.92875,               0.001684,               0.001684,               0.001684
                    254,                 1.2432,                0.59648,                0.86154,                0.95475,                0.88915,                0.92045,                0.49251,                 1.7245,                0.80453,                0.93203,               0.001651,               0.001651,               0.001651
                    255,                 1.2306,                0.58314,                0.86973,                0.93988,                0.88597,                0.91452,                0.49252,                 1.7365,                 0.8009,                0.93577,               0.001618,               0.001618,               0.001618
                    256,                  1.239,                0.59792,                0.86126,                0.94982,                0.87564,                0.91493,                0.49065,                 1.7066,                0.79279,                 0.9316,               0.001585,               0.001585,               0.001585
                    257,                 1.2111,                0.58809,                0.85527,                0.92686,                0.88639,                0.91614,                0.49339,                 1.7053,                0.80384,                0.92968,               0.001552,               0.001552,               0.001552
                    258,                 1.2422,                0.59002,                0.86454,                0.94506,                0.87806,                0.91068,                0.48409,                 1.7328,                0.80438,                0.93497,               0.001519,               0.001519,               0.001519
                    259,                 1.2362,                0.59074,                0.86689,                0.95781,                0.87225,                0.91906,                0.48921,                 1.7414,                0.80801,                 0.9341,               0.001486,               0.001486,               0.001486
                    260,                 1.2079,                0.57981,                0.85935,                0.95842,                0.86239,                0.91368,                0.49444,                 1.7142,                0.81151,                0.92989,               0.001453,               0.001453,               0.001453
                    261,                 1.2071,                0.58382,                0.85724,                0.94584,                 0.8762,                0.91321,                0.49428,                 1.7206,                 0.8218,                0.92968,                0.00142,                0.00142,                0.00142
                    262,                 1.2153,                0.59515,                0.85847,                0.95676,                0.87403,                0.91402,                0.48734,                 1.7362,                0.81648,                0.93364,               0.001387,               0.001387,               0.001387
                    263,                 1.1958,                0.57735,                0.85716,                0.94188,                 0.8955,                0.92463,                0.49313,                  1.731,                0.79681,                0.93351,               0.001354,               0.001354,               0.001354
                    264,                 1.2018,                0.58546,                0.86264,                0.93195,                0.87851,                0.90868,                 0.4929,                 1.7188,                0.81106,                0.93322,               0.001321,               0.001321,               0.001321
                    265,                 1.2021,                0.58283,                0.86283,                0.94376,                0.87228,                0.91021,                 0.4946,                 1.7196,                0.80124,                0.93334,               0.001288,               0.001288,               0.001288
                    266,                 1.1795,                0.57275,                0.85767,                0.95114,                0.87445,                0.91376,                0.49312,                 1.7351,                0.81002,                0.93529,               0.001255,               0.001255,               0.001255
                    267,                  1.199,                0.57049,                0.85764,                0.94491,                0.87899,                0.91891,                 0.4913,                 1.7549,                0.81633,                0.93971,               0.001222,               0.001222,               0.001222
                    268,                 1.2099,                0.57599,                0.85394,                0.95442,                0.87937,                0.91309,                0.49098,                 1.7421,                0.81068,                0.93878,               0.001189,               0.001189,               0.001189
                    269,                 1.1957,                 0.5807,                0.86688,                0.96132,                0.88361,                0.91515,                0.48704,                 1.7331,                0.81783,                0.93587,               0.001156,               0.001156,               0.001156
                    270,                 1.1699,                0.57286,                0.85325,                0.95571,                0.88392,                0.92164,                0.48829,                 1.7229,                 0.7988,                0.93383,               0.001123,               0.001123,               0.001123
                    271,                 1.1691,                 0.5649,                 0.8532,                0.95407,                0.88228,                0.91824,                0.48629,                 1.7341,                0.81544,                0.93562,                0.00109,                0.00109,                0.00109
                    272,                  1.176,                0.57261,                0.85486,                0.96045,                0.86712,                0.91818,                0.49303,                 1.7199,                0.81275,                0.93377,               0.001057,               0.001057,               0.001057
                    273,                 1.1711,                0.57543,                0.85452,                 0.9518,                  0.877,                0.91394,                0.49413,                 1.7139,                0.80275,                0.93284,               0.001024,               0.001024,               0.001024
                    274,                  1.152,                0.56171,                0.85702,                0.95198,                0.87651,                0.91124,                0.49345,                 1.7154,                0.79695,                 0.9311,               0.000991,               0.000991,               0.000991
                    275,                 1.1631,                0.56369,                0.85234,                 0.9645,                0.87587,                0.91494,                0.48941,                  1.717,                0.78875,                0.93071,               0.000958,               0.000958,               0.000958
                    276,                 1.1703,                0.57075,                0.85611,                0.95354,                0.87441,                0.90902,                0.48452,                 1.7221,                0.79025,                 0.9329,               0.000925,               0.000925,               0.000925
                    277,                 1.1768,                0.57622,                0.84859,                0.94469,                0.88175,                0.91391,                0.48715,                 1.7218,                0.78496,                0.93361,               0.000892,               0.000892,               0.000892
                    278,                 1.1558,                0.56698,                0.86054,                0.95081,                0.87186,                0.91204,                0.48728,                  1.722,                0.78163,                0.93466,               0.000859,               0.000859,               0.000859
                    279,                 1.1576,                0.56813,                0.85207,                0.96123,                0.87767,                0.91771,                0.49258,                 1.7174,                0.77465,                 0.9326,               0.000826,               0.000826,               0.000826
                    280,                 1.1662,                0.56792,                 0.8536,                0.96357,                0.87538,                0.91794,                0.49428,                 1.7202,                0.79025,                0.93265,               0.000793,               0.000793,               0.000793
                    281,                 1.1886,                0.57224,                0.85521,                0.96168,                0.87628,                0.92151,                0.49144,                 1.7277,                0.79865,                0.93324,                0.00076,                0.00076,                0.00076
                    282,                 1.1431,                0.54899,                0.85372,                0.94957,                0.87934,                0.91852,                0.49351,                  1.728,                0.79874,                0.93429,               0.000727,               0.000727,               0.000727
                    283,                 1.1531,                 0.5566,                 0.8512,                0.94587,                0.88368,                0.92104,                0.49271,                 1.7219,                0.80919,                0.93414,               0.000694,               0.000694,               0.000694
                    284,                 1.1441,                0.55547,                0.84629,                0.95073,                0.87568,                0.91653,                 0.4943,                 1.7342,                0.80099,                0.93664,               0.000661,               0.000661,               0.000661
                    285,                 1.1635,                0.56664,                0.85558,                0.95042,                0.87754,                0.91641,                0.49234,                 1.7326,                0.79434,                0.93643,               0.000628,               0.000628,               0.000628
                    286,                 1.1451,                0.55805,                0.85386,                0.93626,                0.88532,                0.91673,                0.49206,                 1.7254,                0.79179,                 0.9362,               0.000595,               0.000595,               0.000595
                    287,                 1.1332,                0.55545,                0.85338,                0.93928,                0.88981,                0.91446,                0.49386,                 1.7219,                0.78943,                0.93525,               0.000562,               0.000562,               0.000562
                    288,                 1.1345,                0.55119,                0.85513,                0.94052,                0.88914,                0.91664,                0.49518,                 1.7272,                0.79388,                0.93601,               0.000529,               0.000529,               0.000529
                    289,                 1.1359,                 0.5556,                 0.8546,                0.94318,                0.88126,                0.91608,                0.49465,                 1.7258,                0.79081,                0.93463,               0.000496,               0.000496,               0.000496
                    290,                 1.1266,                0.55461,                 0.8564,                0.94043,                0.88328,                0.91528,                0.49292,                 1.7214,                0.79463,                0.93321,               0.000463,               0.000463,               0.000463
                    291,                 1.1481,                 0.5604,                0.85081,                0.94486,                0.87553,                0.91457,                0.49378,                 1.7199,                0.79604,                0.93294,                0.00043,                0.00043,                0.00043
                    292,                 1.1366,                0.54166,                0.85307,                0.94509,                 0.8929,                0.92027,                 0.4976,                 1.7248,                0.79751,                0.93422,               0.000397,               0.000397,               0.000397
                    293,                 1.1014,                0.53768,                0.84886,                0.94628,                 0.8904,                0.91903,                0.49548,                 1.7161,                0.79666,                0.93303,               0.000364,               0.000364,               0.000364
                    294,                 1.1446,                0.54761,                0.85273,                0.94866,                0.88635,                0.91954,                0.49825,                 1.7187,                0.79605,                0.93324,               0.000331,               0.000331,               0.000331
                    295,                 1.1235,                0.55038,                0.85235,                0.95145,                0.87708,                0.91932,                0.49745,                  1.718,                0.79718,                0.93343,               0.000298,               0.000298,               0.000298
