                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                 1.5712,                0.81944,                 0.9153,                0.95292,                0.85088,                0.90375,                0.46829,                 1.7401,                0.84289,                0.93184,                0.00472,                0.00472,                0.00472
                    162,                 1.5446,                 0.7877,                0.90856,                0.93241,                 0.8557,                0.91541,                0.48734,                 1.6796,                0.82667,                0.92314,               0.004687,               0.004687,               0.004687
                    163,                 1.5134,                0.76763,                0.91877,                0.96334,                0.84291,                0.90036,                0.48344,                 1.6957,                0.83595,                0.92372,               0.004654,               0.004654,               0.004654
                    164,                 1.5047,                0.77285,                0.91246,                0.92887,                0.85028,                0.90146,                0.47403,                 1.6839,                0.83606,                0.92332,               0.004621,               0.004621,               0.004621
                    165,                 1.4976,                0.76398,                0.90973,                0.94177,                0.84942,                 0.9063,                0.47429,                 1.6978,                 0.8211,                0.92402,               0.004588,               0.004588,               0.004588
                    166,                 1.5219,                0.78695,                0.90991,                0.95229,                0.84533,                0.90005,                0.47736,                 1.6868,                0.84126,                0.92491,               0.004555,               0.004555,               0.004555
                    167,                 1.5314,                0.77337,                0.90444,                0.94838,                0.85026,                0.89462,                0.47453,                 1.6857,                0.84213,                0.92547,               0.004522,               0.004522,               0.004522
                    168,                 1.5611,                0.78842,                0.91538,                0.94832,                0.85997,                 0.9057,                0.48302,                 1.6817,                0.83569,                 0.9194,               0.004489,               0.004489,               0.004489
                    169,                 1.5486,                0.78325,                0.91544,                0.96637,                0.84205,                0.90303,                0.47589,                 1.7055,                0.83671,                0.92466,               0.004456,               0.004456,               0.004456
                    170,                  1.504,                0.77203,                0.91528,                0.94512,                0.85266,                0.90316,                0.47927,                 1.7094,                 0.8287,                0.92476,               0.004423,               0.004423,               0.004423
                    171,                  1.531,                0.79887,                0.91651,                0.93999,                0.86756,                0.90777,                0.48915,                 1.6767,                0.84042,                0.91983,                0.00439,                0.00439,                0.00439
                    172,                 1.5389,                0.77284,                0.91228,                0.95499,                 0.8518,                0.91396,                0.48143,                 1.6893,                0.83068,                0.92279,               0.004357,               0.004357,               0.004357
                    173,                  1.549,                0.77453,                0.90861,                0.97335,                0.85641,                0.91788,                0.48764,                 1.6818,                0.81014,                 0.9191,               0.004324,               0.004324,               0.004324
                    174,                  1.504,                0.74662,                0.90649,                0.96392,                0.84747,                0.90199,                0.47041,                 1.7128,                 0.8367,                0.92595,               0.004291,               0.004291,               0.004291
                    175,                 1.5183,                0.77345,                0.91337,                0.94161,                0.85437,                0.90964,                0.49151,                 1.6667,                0.80696,                0.92317,               0.004258,               0.004258,               0.004258
                    176,                 1.5347,                0.75728,                  0.912,                0.95302,                0.84566,                 0.9113,                0.48152,                 1.6712,                0.82005,                0.92208,               0.004225,               0.004225,               0.004225
                    177,                 1.5353,                0.78838,                 0.9011,                0.93974,                0.87441,                0.90914,                0.47938,                    1.7,                0.81633,                0.92586,               0.004192,               0.004192,               0.004192
                    178,                 1.5102,                0.77867,                 0.9082,                0.96787,                0.84767,                0.91293,                0.47977,                 1.7013,                0.80128,                0.92476,               0.004159,               0.004159,               0.004159
                    179,                 1.5384,                0.76837,                0.90262,                0.96656,                 0.8423,                0.92033,                 0.5037,                 1.6597,                0.78359,                0.91876,               0.004126,               0.004126,               0.004126
                    180,                 1.5012,                0.76758,                0.89706,                0.95092,                0.85578,                0.91599,                0.49303,                 1.7019,                0.81926,                0.92659,               0.004093,               0.004093,               0.004093
                    181,                  1.514,                0.77433,                 0.9083,                0.96368,                0.84728,                0.90168,                0.48776,                 1.6852,                0.83012,                0.92324,                0.00406,                0.00406,                0.00406
                    182,                 1.5027,                0.77315,                0.90501,                0.96971,                0.83512,                0.91189,                0.49088,                 1.6846,                0.80923,                0.92328,               0.004027,               0.004027,               0.004027
                    183,                 1.4895,                0.75502,                0.89814,                0.93849,                0.85729,                 0.8987,                0.47872,                  1.696,                0.81945,                0.92553,               0.003994,               0.003994,               0.003994
                    184,                 1.5301,                0.75794,                 0.9081,                0.93668,                0.85877,                0.90242,                0.48138,                 1.7098,                 0.8039,                0.93186,               0.003961,               0.003961,               0.003961
                    185,                 1.4991,                0.76752,                0.90471,                0.95723,                0.84974,                 0.9032,                 0.4869,                 1.7004,                0.82156,                0.92567,               0.003928,               0.003928,               0.003928
                    186,                  1.512,                0.75009,                0.91064,                0.96033,                0.84022,                0.90614,                0.49187,                 1.6941,                0.80643,                0.92479,               0.003895,               0.003895,               0.003895
                    187,                 1.5161,                0.77915,                0.91474,                0.95958,                0.85178,                0.91567,                0.49127,                 1.6795,                 0.8316,                0.92089,               0.003862,               0.003862,               0.003862
                    188,                 1.5003,                0.77921,                0.90233,                0.93749,                0.86504,                0.91658,                0.48517,                  1.702,                0.81982,                0.92459,               0.003829,               0.003829,               0.003829
                    189,                 1.4739,                0.73331,                    0.9,                0.97035,                0.85896,                0.91408,                0.49236,                 1.7093,                0.84238,                0.92602,               0.003796,               0.003796,               0.003796
                    190,                 1.4807,                0.75263,                0.90201,                0.96192,                0.86774,                0.91012,                0.48717,                 1.7004,                0.82969,                0.92622,               0.003763,               0.003763,               0.003763
                    191,                 1.4931,                0.75587,                0.90627,                0.94911,                0.86337,                0.91231,                0.49529,                  1.656,                0.80847,                0.91986,                0.00373,                0.00373,                0.00373
                    192,                 1.4627,                0.74939,                0.91199,                0.93332,                0.86679,                0.91673,                0.49275,                 1.6849,                0.80517,                0.92255,               0.003697,               0.003697,               0.003697
                    193,                 1.4767,                0.74711,                0.89946,                0.93921,                0.86242,                0.91417,                 0.4866,                 1.6929,                0.81302,                0.92723,               0.003664,               0.003664,               0.003664
                    194,                 1.5063,                0.75357,                0.91177,                0.97094,                0.85393,                0.91949,                0.49471,                 1.6968,                0.81364,                0.92504,               0.003631,               0.003631,               0.003631
                    195,                 1.4933,                0.74413,                0.89505,                0.94796,                  0.858,                0.91104,                0.48452,                 1.7118,                0.82902,                0.92993,               0.003598,               0.003598,               0.003598
                    196,                 1.5029,                0.75249,                 0.9056,                 0.9672,                0.82137,                0.90378,                0.48167,                 1.7194,                0.82442,                0.92698,               0.003565,               0.003565,               0.003565
                    197,                 1.4532,                0.73577,                0.89647,                0.97348,                0.85729,                0.91611,                0.48763,                    1.7,                0.82728,                0.92548,               0.003532,               0.003532,               0.003532
                    198,                 1.4554,                 0.7311,                0.90432,                0.96118,                0.84486,                0.91403,                0.49528,                 1.6754,                0.82047,                0.91749,               0.003499,               0.003499,               0.003499
                    199,                 1.4739,                 0.7376,                 0.9049,                0.93675,                0.88635,                0.92287,                0.49018,                 1.6845,                0.78485,                0.91967,               0.003466,               0.003466,               0.003466
                    200,                 1.4746,                0.74765,                0.90756,                0.94077,                0.86151,                 0.9183,                 0.4921,                 1.7051,                0.79246,                0.92588,               0.003433,               0.003433,               0.003433
                    201,                 1.5128,                0.77301,                0.89822,                0.95728,                0.86235,                0.91695,                0.49768,                 1.7009,                0.80186,                0.92606,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.4671,                0.74042,                0.90154,                0.95792,                0.86264,                0.91235,                0.49535,                 1.6932,                0.81101,                 0.9242,               0.003367,               0.003367,               0.003367
                    203,                 1.4749,                0.73383,                0.90073,                0.94666,                0.86158,                0.91565,                0.49087,                 1.7119,                0.80925,                0.92396,               0.003334,               0.003334,               0.003334
                    204,                 1.4435,                0.71301,                0.89685,                0.95302,                0.87352,                0.91558,                0.49029,                  1.697,                0.77963,                0.92424,               0.003301,               0.003301,               0.003301
                    205,                 1.4692,                0.73195,                0.90089,                0.94249,                0.86319,                0.90787,                0.49103,                 1.6918,                0.82341,                 0.9225,               0.003268,               0.003268,               0.003268
                    206,                 1.4632,                0.73913,                0.90621,                0.95789,                0.85567,                0.91327,                0.49642,                 1.6809,                0.79825,                0.92437,               0.003235,               0.003235,               0.003235
                    207,                 1.4497,                0.72232,                0.89733,                0.95147,                0.87212,                0.91963,                0.50131,                 1.6714,                0.78945,                0.91936,               0.003202,               0.003202,               0.003202
                    208,                 1.4625,                0.73168,                0.89371,                0.95568,                0.86468,                0.91805,                0.49372,                 1.6851,                0.80845,                0.92048,               0.003169,               0.003169,               0.003169
                    209,                 1.4573,                0.73498,                0.89489,                0.93579,                 0.8553,                0.91807,                 0.4915,                 1.6919,                0.81054,                0.92399,               0.003136,               0.003136,               0.003136
                    210,                 1.4905,                0.75046,                0.89698,                0.95961,                0.85439,                0.92022,                0.49696,                 1.6684,                0.81979,                0.91673,               0.003103,               0.003103,               0.003103
                    211,                  1.474,                0.73644,                 0.9005,                0.95985,                0.85956,                0.92024,                0.49939,                 1.6746,                0.79642,                0.92155,                0.00307,                0.00307,                0.00307
                    212,                  1.484,                0.73389,                0.89416,                0.96794,                0.85789,                0.91331,                0.50381,                 1.6721,                0.79546,                0.91945,               0.003037,               0.003037,               0.003037
                    213,                 1.4724,                0.73833,                0.90197,                0.97972,                0.84524,                0.91404,                0.49779,                 1.6876,                  0.802,                0.92394,               0.003004,               0.003004,               0.003004
                    214,                 1.4434,                0.71917,                0.90638,                0.96655,                0.86413,                0.92132,                0.50074,                 1.6754,                0.78924,                0.92091,               0.002971,               0.002971,               0.002971
                    215,                 1.4603,                0.72699,                0.89417,                0.95373,                0.86353,                0.92213,                0.50478,                 1.6702,                 0.7969,                0.91899,               0.002938,               0.002938,               0.002938
                    216,                 1.4437,                0.70986,                0.89652,                0.95232,                0.86937,                  0.921,                0.49718,                 1.6815,                0.79401,                0.92066,               0.002905,               0.002905,               0.002905
                    217,                 1.4404,                0.70186,                0.89214,                0.95869,                0.85191,                 0.9175,                0.48963,                 1.7029,                0.80893,                0.92515,               0.002872,               0.002872,               0.002872
                    218,                 1.4705,                0.71988,                0.90339,                0.94328,                0.86697,                0.92377,                0.49431,                 1.6878,                0.79139,                0.92302,               0.002839,               0.002839,               0.002839
                    219,                 1.4555,                0.72244,                0.89181,                 0.9248,                0.88927,                0.92289,                0.49675,                 1.6664,                0.77375,                0.91999,               0.002806,               0.002806,               0.002806
                    220,                 1.4204,                0.70213,                0.89129,                0.94658,                0.86285,                0.91749,                0.50034,                 1.6851,                0.79631,                0.92276,               0.002773,               0.002773,               0.002773
                    221,                  1.439,                0.71205,                0.89867,                0.95477,                0.85947,                0.91495,                0.50147,                 1.6892,                0.79949,                0.92471,                0.00274,                0.00274,                0.00274
                    222,                 1.4456,                0.71409,                0.89783,                0.93302,                0.87299,                0.91334,                0.49103,                 1.6981,                0.79548,                0.92308,               0.002707,               0.002707,               0.002707
                    223,                 1.4362,                0.71598,                0.89597,                0.95283,                0.86862,                0.91575,                0.49493,                 1.6911,                0.77916,                0.92251,               0.002674,               0.002674,               0.002674
                    224,                 1.4551,                0.73341,                0.89646,                 0.9599,                0.85678,                0.91842,                 0.4977,                 1.6763,                0.79497,                0.91859,               0.002641,               0.002641,               0.002641
                    225,                 1.4577,                0.72247,                0.89742,                 0.9348,                0.87498,                0.91962,                0.49273,                 1.7013,                 0.8004,                0.92529,               0.002608,               0.002608,               0.002608
                    226,                 1.4728,                0.75337,                0.88582,                  0.951,                0.86875,                0.92054,                 0.4929,                    1.7,                0.78937,                0.92683,               0.002575,               0.002575,               0.002575
                    227,                 1.4341,                0.71988,                0.89439,                0.96293,                0.84039,                0.91812,                0.49771,                 1.6846,                0.79499,                0.92407,               0.002542,               0.002542,               0.002542
                    228,                  1.443,                0.71987,                0.89851,                0.96415,                0.86801,                0.92365,                0.49768,                 1.6873,                0.79086,                0.92205,               0.002509,               0.002509,               0.002509
                    229,                  1.409,                0.70448,                 0.8905,                0.95209,                0.87793,                0.92154,                0.49621,                 1.6822,                0.78542,                0.92227,               0.002476,               0.002476,               0.002476
                    230,                 1.4289,                0.70657,                0.88968,                0.95323,                0.86923,                0.91983,                0.50106,                 1.6789,                0.79317,                0.92219,               0.002443,               0.002443,               0.002443
                    231,                 1.4173,                0.69725,                 0.8925,                0.97009,                0.87101,                0.92226,                0.50083,                 1.6726,                0.77738,                0.91972,                0.00241,                0.00241,                0.00241
                    232,                 1.4449,                0.72145,                0.88909,                0.94604,                0.87275,                 0.9181,                0.50572,                 1.6811,                0.77198,                0.92316,               0.002377,               0.002377,               0.002377
                    233,                 1.4254,                0.71038,                0.88309,                0.94727,                0.87405,                0.92016,                0.50444,                 1.6836,                0.76126,                0.92245,               0.002344,               0.002344,               0.002344
                    234,                 1.4272,                0.70946,                0.88915,                0.94065,                0.87014,                0.91754,                0.49746,                 1.6863,                0.78586,                0.92101,               0.002311,               0.002311,               0.002311
                    235,                 1.4071,                0.69158,                0.89305,                 0.9649,                0.85033,                0.91503,                0.49617,                 1.6766,                0.78128,                0.92259,               0.002278,               0.002278,               0.002278
                    236,                  1.424,                0.69041,                0.89371,                0.94823,                0.85697,                0.91531,                0.49727,                 1.6844,                0.79088,                0.92309,               0.002245,               0.002245,               0.002245
                    237,                 1.4182,                0.69238,                0.89368,                0.95227,                0.85938,                0.91795,                0.50333,                 1.6763,                0.79056,                0.92167,               0.002212,               0.002212,               0.002212
                    238,                 1.3831,                 0.6831,                0.88752,                0.94482,                0.87936,                0.92455,                0.50782,                 1.6658,                0.78039,                0.91942,               0.002179,               0.002179,               0.002179
                    239,                 1.4258,                0.70932,                0.89391,                0.96135,                0.87117,                0.92112,                0.50237,                 1.6753,                0.77169,                0.91896,               0.002146,               0.002146,               0.002146
                    240,                  1.408,                0.68993,                0.89706,                0.94432,                0.86093,                0.91366,                0.49509,                 1.6956,                 0.7913,                0.92569,               0.002113,               0.002113,               0.002113
                    241,                 1.4026,                0.68567,                 0.8859,                0.94004,                0.85749,                 0.9154,                0.49813,                 1.6708,                0.78454,                0.92078,                0.00208,                0.00208,                0.00208
                    242,                 1.4082,                0.68744,                0.88512,                0.95724,                0.87576,                0.92526,                 0.5037,                 1.6751,                0.75467,                0.92203,               0.002047,               0.002047,               0.002047
                    243,                 1.4144,                 0.6911,                0.89402,                0.94388,                0.86873,                0.91688,                0.50288,                 1.6764,                0.77088,                0.92195,               0.002014,               0.002014,               0.002014
                    244,                  1.391,                0.66958,                0.89627,                0.94815,                0.86766,                   0.92,                0.49807,                  1.691,                0.76331,                0.92434,               0.001981,               0.001981,               0.001981
                    245,                 1.4192,                0.71213,                0.88882,                0.94945,                0.86435,                0.91938,                0.49837,                 1.6954,                0.77507,                0.92504,               0.001948,               0.001948,               0.001948
                    246,                 1.3733,                0.67735,                0.88474,                0.96645,                0.85631,                0.92324,                0.50228,                 1.6731,                0.77383,                0.92205,               0.001915,               0.001915,               0.001915
                    247,                 1.3784,                0.66917,                0.88701,                0.95905,                0.86142,                0.92145,                0.50635,                 1.6717,                0.77369,                0.91936,               0.001882,               0.001882,               0.001882
                    248,                 1.3841,                0.66966,                0.88036,                 0.9693,                0.85527,                0.92526,                0.50943,                  1.686,                0.78343,                0.92201,               0.001849,               0.001849,               0.001849
                    249,                 1.4198,                0.69948,                 0.8913,                0.94012,                0.87494,                0.92245,                0.50185,                 1.6842,                0.78425,                0.92279,               0.001816,               0.001816,               0.001816
                    250,                 1.4122,                 0.6941,                 0.8922,                0.94822,                0.86903,                0.92054,                0.49577,                  1.689,                0.77363,                0.92444,               0.001783,               0.001783,               0.001783
                    251,                 1.3933,                0.68834,                 0.8857,                0.95745,                0.86625,                0.92153,                0.49718,                 1.6824,                0.77752,                0.92212,                0.00175,                0.00175,                0.00175
                    252,                 1.4082,                0.70231,                0.88651,                0.96091,                0.86451,                0.92172,                0.50237,                 1.6824,                0.76801,                0.92195,               0.001717,               0.001717,               0.001717
                    253,                  1.391,                0.69718,                0.89021,                0.96721,                0.85742,                0.92774,                0.49961,                 1.6856,                0.77386,                0.91979,               0.001684,               0.001684,               0.001684
                    254,                 1.4249,                0.69954,                0.88624,                0.94854,                0.86849,                0.92552,                0.50058,                 1.6792,                0.76786,                0.92063,               0.001651,               0.001651,               0.001651
                    255,                 1.3905,                0.67922,                0.88796,                0.95895,                0.86097,                0.92342,                0.50183,                 1.6764,                0.76778,                0.91937,               0.001618,               0.001618,               0.001618
                    256,                 1.4174,                0.68581,                0.88368,                0.94838,                0.87071,                0.92494,                0.50554,                 1.6744,                 0.7661,                0.92031,               0.001585,               0.001585,               0.001585
                    257,                 1.3588,                0.65765,                0.87606,                0.94333,                0.88237,                0.92746,                0.51239,                 1.6685,                0.75635,                0.91735,               0.001552,               0.001552,               0.001552
                    258,                 1.3908,                0.68409,                0.88564,                0.95592,                0.87309,                0.92922,                0.51101,                 1.6717,                0.76008,                0.91881,               0.001519,               0.001519,               0.001519
                    259,                 1.3898,                0.68374,                0.89149,                0.94381,                 0.8892,                 0.9293,                0.50368,                 1.6756,                0.75985,                0.92026,               0.001486,               0.001486,               0.001486
                    260,                  1.366,                0.67167,                 0.8828,                0.93491,                0.88657,                0.92891,                0.51089,                 1.6612,                0.76226,                 0.9165,               0.001453,               0.001453,               0.001453
                    261,                 1.3785,                 0.6773,                0.88111,                0.95009,                0.87945,                0.92912,                0.50798,                 1.6584,                0.76744,                0.91641,                0.00142,                0.00142,                0.00142
                    262,                 1.3987,                0.71441,                0.88441,                0.96899,                0.87123,                0.93067,                0.50723,                 1.6557,                0.75835,                0.91566,               0.001387,               0.001387,               0.001387
                    263,                 1.3721,                0.67211,                0.88061,                0.97082,                0.86975,                0.93093,                0.50355,                 1.6707,                0.76837,                0.91785,               0.001354,               0.001354,               0.001354
                    264,                 1.3791,                0.68175,                0.88847,                0.96377,                0.86868,                0.92756,                0.51349,                  1.656,                0.76747,                0.91556,               0.001321,               0.001321,               0.001321
                    265,                  1.381,                0.68449,                0.88924,                0.96969,                  0.863,                0.92381,                0.50938,                 1.6704,                0.76804,                0.91911,               0.001288,               0.001288,               0.001288
                    266,                 1.3613,                0.67241,                0.88209,                0.94651,                0.87784,                 0.9251,                0.50471,                 1.6715,                  0.765,                0.91896,               0.001255,               0.001255,               0.001255
                    267,                 1.3797,                0.67127,                0.88215,                0.95016,                0.87732,                0.92934,                 0.5058,                 1.6792,                0.76554,                 0.9219,               0.001222,               0.001222,               0.001222
                    268,                 1.3911,                0.69513,                0.87751,                0.95543,                0.86787,                0.92801,                0.51231,                 1.6658,                0.77142,                0.91936,               0.001189,               0.001189,               0.001189
                    269,                 1.3494,                0.66173,                0.88833,                0.95865,                 0.8697,                0.93029,                0.51209,                 1.6731,                0.76986,                 0.9196,               0.001156,               0.001156,               0.001156
                    270,                 1.3469,                 0.6628,                0.87695,                0.97111,                 0.8701,                0.93015,                0.50578,                 1.6859,                0.77067,                0.92086,               0.001123,               0.001123,               0.001123
                    271,                 1.3749,                0.66554,                  0.878,                0.96881,                0.87214,                0.93075,                0.50512,                 1.6871,                0.76302,                0.92113,                0.00109,                0.00109,                0.00109
                    272,                 1.3431,                0.66391,                0.87725,                0.94747,                0.88539,                 0.9295,                 0.5052,                 1.6797,                0.75454,                0.91959,               0.001057,               0.001057,               0.001057
                    273,                 1.3826,                 0.6738,                0.88482,                0.95118,                0.88384,                0.92793,                0.50894,                 1.6595,                0.75408,                 0.9163,               0.001024,               0.001024,               0.001024
                    274,                 1.3759,                0.66553,                0.89141,                0.94261,                0.88319,                0.92484,                0.50778,                 1.6823,                0.76233,                0.92221,               0.000991,               0.000991,               0.000991
                    275,                 1.3646,                0.67447,                0.87661,                0.94642,                 0.8867,                0.92831,                0.50651,                   1.67,                0.75511,                0.91959,               0.000958,               0.000958,               0.000958
                    276,                 1.3521,                0.66642,                0.87927,                 0.9419,                0.88825,                0.92398,                0.50966,                 1.6704,                0.76042,                0.91887,               0.000925,               0.000925,               0.000925
                    277,                 1.3791,                0.68026,                0.87369,                0.95011,                0.89798,                0.93022,                0.51151,                 1.6773,                0.75807,                0.92061,               0.000892,               0.000892,               0.000892
                    278,                 1.3429,                0.65744,                0.88455,                0.95048,                0.89343,                0.93172,                0.51356,                 1.6703,                 0.7551,                0.92051,               0.000859,               0.000859,               0.000859
                    279,                 1.3432,                0.66674,                0.87526,                  0.953,                0.88742,                0.93117,                0.51386,                 1.6597,                0.75254,                0.91817,               0.000826,               0.000826,               0.000826
                    280,                 1.3656,                0.67203,                0.87806,                0.95618,                0.88466,                0.92973,                 0.5141,                 1.6638,                  0.759,                 0.9194,               0.000793,               0.000793,               0.000793
                    281,                 1.3659,                0.66546,                0.87755,                0.95148,                0.88927,                0.93354,                0.51417,                 1.6725,                0.76142,                0.92026,                0.00076,                0.00076,                0.00076
                    282,                 1.3445,                0.65054,                0.88035,                0.95541,                0.89179,                0.93045,                0.51166,                 1.6757,                0.76666,                0.92068,               0.000727,               0.000727,               0.000727
                    283,                 1.3442,                 0.6584,                0.87732,                   0.95,                0.88282,                0.92222,                 0.5053,                 1.6748,                0.76814,                0.92053,               0.000694,               0.000694,               0.000694
                    284,                 1.3434,                0.65385,                0.87211,                0.95574,                0.88222,                0.92393,                0.50803,                 1.6607,                0.76048,                0.91808,               0.000661,               0.000661,               0.000661
                    285,                 1.3597,                0.67178,                0.88039,                0.95564,                0.87827,                0.92327,                 0.5068,                 1.6608,                0.75534,                0.91888,               0.000628,               0.000628,               0.000628
                    286,                 1.3457,                0.65643,                0.88109,                0.95686,                0.89269,                0.92818,                0.51065,                 1.6491,                0.75531,                0.91671,               0.000595,               0.000595,               0.000595
                    287,                 1.3337,                0.65503,                0.88075,                 0.9515,                0.87885,                0.92389,                0.51051,                 1.6553,                0.75354,                0.91801,               0.000562,               0.000562,               0.000562
                    288,                 1.3509,                0.65223,                0.88177,                 0.9573,                0.87463,                0.92595,                0.50976,                 1.6591,                0.75198,                0.91881,               0.000529,               0.000529,               0.000529
                    289,                 1.3398,                0.65422,                0.88102,                0.95575,                0.86809,                0.92336,                 0.5072,                 1.6626,                 0.7541,                0.91965,               0.000496,               0.000496,               0.000496
                    290,                 1.3113,                0.64123,                0.88005,                0.96035,                0.87423,                0.92953,                  0.509,                 1.6641,                 0.7562,                0.91906,               0.000463,               0.000463,               0.000463
                    291,                 1.3346,                0.65961,                 0.8754,                0.93654,                0.89287,                0.92958,                0.50976,                 1.6605,                0.75819,                0.91777,                0.00043,                0.00043,                0.00043
                    292,                  1.339,                0.65091,                0.88032,                0.94894,                 0.8859,                0.92767,                0.50783,                 1.6731,                0.75762,                0.92035,               0.000397,               0.000397,               0.000397
                    293,                 1.3122,                0.62724,                0.87886,                0.94713,                0.89109,                0.92929,                0.50737,                 1.6683,                0.75144,                0.91962,               0.000364,               0.000364,               0.000364
                    294,                 1.3402,                0.66184,                0.87807,                0.95457,                 0.8838,                0.92894,                0.50829,                 1.6668,                0.75564,                0.91943,               0.000331,               0.000331,               0.000331
                    295,                 1.3154,                0.64572,                0.87725,                0.94725,                0.88355,                0.92938,                0.50866,                 1.6678,                0.75442,                0.91871,               0.000298,               0.000298,               0.000298
                    296,                  1.338,                0.65792,                0.87361,                0.94964,                0.88837,                0.93098,                0.50821,                 1.6759,                0.75647,                0.91966,               0.000265,               0.000265,               0.000265
                    297,                 1.3372,                0.65779,                0.87642,                0.95022,                0.88628,                0.92879,                0.51052,                 1.6713,                0.75521,                0.91963,               0.000232,               0.000232,               0.000232
                    298,                 1.3538,                0.66178,                0.88477,                0.95172,                0.88468,                0.92827,                0.51214,                 1.6696,                0.75858,                0.91932,               0.000199,               0.000199,               0.000199
                    299,                 1.3189,                0.63753,                0.87286,                0.94883,                0.88792,                0.92877,                0.51192,                 1.6684,                0.75485,                0.91932,               0.000166,               0.000166,               0.000166
                    300,                 1.3232,                0.65528,                0.87167,                0.94918,                0.88853,                 0.9285,                  0.513,                 1.6714,                0.75694,                0.91995,               0.000133,               0.000133,               0.000133
